
 2, 65.97058823529412, 1380090.8333333333, 333236.6078431373, 39.35294117647059, 1.9705882352941178, 0.0, 38.23529411764706, 0.0, 65.97058823529412, 1, 23752.1785, 1
 2, 159.81944444444446, 3471977.7152777775, 194887.77777777775, 595.9166666666666, 257.9791666666667, 0.0, 65.65277777777779, 0.0, 93.84885620915034, 2, 24711.4156, 0
 0, 188.04166666666666, 4910182.420833333, 181271.98750000002, 132.125, 1.0, 0.0, 130.56805555555556, 0.0, 28.2222222222222, 3, 19725.4546, 0
 0, 190.42666666666665, 6895344.7, 138653.99666666667, 180.18, 1.0, 0.0, 188.54666666666668, 0.0, 2.384999999999991, 4, 13852.1837, 0
 2, 176.66666666666666, 8262071.117901235, 206604.72530864194, 664.3888888888889, -231.1851851851852, 0.0, 174.10555555555558, 0.0, -13.759999999999991, 5, 13944.6934, 0
 1, 196.0, 11828338.237333331, 190298.762, 276.44, 1.0, 0.0, 194.47066666666663, 0.0, 19.333333333333343, 6, 8309.9135, 0
 2, 198.83333333333334, 14699907.65625, 253062.72916666663, 329.3333333333333, 1.2569444444444444, 0.0, 195.66666666666666, 0.0, 2.833333333333343, 7, 6784.4923, 0
 1, 201.0, 16470355.363450292, 104181.0380116959, 386.07894736842104, 1.0, 0.0, 197.96140350877192, 0.0, 2.166666666666657, 8, 6103.012, 0
 1, 194.41379310344828, 15657343.31321839, 44701.82183908047, 409.98275862068965, -14.0, 0.0, 192.77011494252872, 0.0, -6.586206896551715, 9, 7278.1826, 1
 0, 202.61458333333334, 16402412.84375, 73332.25, 476.0416666666667, 1.8333333333333333, 0.0, 198.82291666666666, 0.0, 8.200790229885058, 10, 6176.5059, 0
 2, 205.68, 16311895.77, 89935.99, 523.58, 1.4, 0.0, 203.63, 0.0, 3.065416666666664, 11, 6305.1392, 1
 2, 210.16666666666666, 16692109.738095239, 149849.5, 570.6428571428571, 1.9285714285714286, 0.0, 206.95238095238096, 0.0, 4.48666666666665, 12, 6296.3039, 1
 2, 216.80555555555554, 17393339.111111112, 145033.27777777778, 621.75, 2.111111111111111, 0.0, 213.38888888888889, 0.0, 6.638888888888886, 13, 6232.4229, 0
 1, 221.94736842105263, 17340185.06140351, 55307.31578947369, 671.3157894736842, 2.0964912280701755, 0.0, 219.20175438596493, 0.0, 5.141812865497087, 14, 6399.846, 1
 0, 213.72916666666666, 16516976.791666666, 73483.79166666667, 1196.6458333333333, 245.08333333333334, 0.0, 210.58333333333334, 0.0, -8.218201754385973, 15, 8853.3061, 1
 2, 244.45454545454547, 17519179.265151516, 47401.1893939394, 778.75, 2.0075757575757573, 0.0, 238.3939393939394, 0.0, 30.72537878787881, 16, 6977.1476, 0
 0, 262.23809523809524, 17667469.76190476, 54785.57142857143, 827.6666666666666, 1.9047619047619047, 0.0, 258.85714285714283, 0.0, 17.783549783549773, 17, 7421.1071, 1
 0, 279.0625, 18145271.8125, 94739.58333333333, 878.0833333333334, 1.9166666666666667, 0.0, 275.1458333333333, 0.0, 16.82440476190476, 18, 7689.2182, 1
 0, 300.72727272727275, 18659790.75, 88381.20454545454, 929.3409090909091, 2.0681818181818183, 0.0, 296.6136363636364, 0.0, 21.664772727272748, 19, 8057.5023, 1
 0, 325.4761904761905, 19174249.476190478, 115361.95238095238, 978.5, 2.0238095238095237, 0.0, 321.9047619047619, 0.0, 24.748917748917734, 20, 8486.1911, 1
 1, 20.30952380952381, 19244127.19047619, 156900.7380952381, 984.3809523809524, 1.8095238095238095, 0.0, 298.2142857142857, 0.0, -305.1666666666667, 21, 2380.9689, 0
 2, 29.008333333333333, 21431157.258333333, 185994.65833333335, 1084.75, 1.925, 0.0, 261.25, 0.0, 8.698809523809523, 22, 671.9963, 0
 0, 60.775, 22435400.675, 171058.05, 1132.95, 1.85, 0.0, 213.05, 0.0, 31.766666666666666, 23, 1352.477, 1
 0, 85.3913043478261, 23580177.608695652, 152477.4347826087, 1182.1739130434783, 2.0434782608695654, 0.0, 163.82608695652175, 0.0, 24.616304347826095, 24, 1808.9973, 1
 2, 118.32692307692308, 24308686.775641028, 153618.60256410256, 1285.423076923077, 1.3653846153846154, 0.0, 113.56410256410257, 0.0, 32.93561872909699, 25, 2435.732, 1
 2, 159.28125, 24577919.59375, 84178.80208333333, 1593.0, -19.28125, 0.0, 86.90625, 0.0, 40.95432692307692, 26, 6019.5794, 1
 2, 213.13636363636363, 26332188.84090909, 323456.70454545453, 1332.3636363636363, 1.5227272727272727, 0.0, 81.36363636363636, 0.0, 53.855113636363626, 27, 4105.9722, 0
 1, 15.736842105263158, 11146282.315789474, 1302246.9736842106, 1381.0526315789473, 2.0, 0.0, 58.94736842105263, 0.0, -197.39952153110048, 28, 537.3111, 0
 0, 17.76086956521739, 6951596.869565218, 367101.95652173914, 1428.1304347826087, 1.891304347826087, 0.0, 14.91304347826087, 0.0, 2.024027459954233, 29, 1445.1784, 1
 1, 12.35, 1107291.075, 428358.875, 1478.95, 2.175, 0.0, 2.65, 0.0, -5.410869565217391, 30, 8660.8511, 1
 2, 33.29545454545455, 1187218.7954545454, 257001.18181818182, 1530.2272727272727, 2.0454545454545454, 0.0, 31.15909090909091, 0.0, 20.945454545454545, 31, 14737.9904, 1
 2, 69.20454545454545, 3262724.25, 299430.61363636365, 1576.6363636363637, 1.9090909090909092, 0.0, 66.54545454545455, 0.0, 35.90909090909091, 32, 10583.6638, 0
 1, 23.5, 4852030.619047619, 230731.66666666666, 1631.3095238095239, 2.0238095238095237, 0.0, 66.35714285714286, 0.0, -45.70454545454545, 33, 2565.9595, 0
 1, 16.25, 6328401.9, 270389.0833333334, 1683.65, 1.8583333333333332, 0.0, 20.275, 0.0, -7.25, 34, 1291.4799, 0
 2, 24.875, 2168375.1666666665, 463466.1666666667, 1817.0833333333333, 1.9583333333333333, 0.0, 14.958333333333334, 0.0, 8.625, 35, 7092.27, 1
 1, 23.166666666666668, 1717362.5, 180346.16666666666, 1764.9166666666667, 2.0833333333333335, 0.0, 30.75, 0.0, -1.7083333333333321, 36, 6936.5525, 0
 1, 23.46153846153846, 3523965.3076923075, 578781.6153846154, 1786.076923076923, 1.8461538461538463, 0.0, 12.307692307692308, 0.0, 0.29487179487179205, 37, 3328.8549, 0
 1, 17.576923076923077, 3025796.423076923, 411388.57692307694, 912.2692307692307, -6127.307692307692, 0.0, 7.576923076923077, 0.0, -5.884615384615383, 38, 17214.113, 0
 0, 26.0, 7368993.15, 220331.9, 1837.25, 1.25, 0.0, 14.75, 0.0, 8.423076923076923, 39, 1764.1487, 0
 0, 24.259259259259256, 5104248.085185185, 76431.77407407407, 1350.0333333333333, -516.4666666666667, 0.0, 10.299999999999999, 0.0, -1.740740740740744, 40, 7439.6412, 1
 2, 40.0, 8430687.0, 1173881.0, 1879.0, 1.0, 0.0, 40.0, 0.0, 15.740740740740744, 41, 2372.2859, 0
 0, 20.333333333333332, 4402457.666666667, 1583607.3333333333, 4767.666666666667, 0.3333333333333333, 0.0, 13.333333333333334, 0.0, -19.666666666666668, 42, 33949.5799, 1
 0, 45.23076923076923, 28684822.769230768, 6350726.538461538, 1889.0, 1.0, 0.0, 34.0, 0.0, 24.8974358974359, 43, 788.4094, 0
 2, 58.76, 33441088.56, 2611472.28, 1917.04, 1.44, 0.0, 20.44, 0.0, 13.529230769230765, 44, 878.5599, 1
 1, 15.736842105263158, 1782286.5605263158, 852292.7131578948, 1982.3999999999999, 1.8499999999999999, 0.0, 7.021052631578947, 0.0, -43.02315789473684, 45, 5120.2128, 1
 2, 40.21111111111111, 1504617.0833333333, 168693.54722222223, 2033.0833333333333, 1.9722222222222223, 0.0, 34.68333333333333, 0.0, 24.47426900584795, 46, 13190.6435, 1
 2, 81.34, 3426799.44, 277046.74, 2088.28, 1.92, 0.0, 78.92, 0.0, 41.128888888888895, 47, 11946.878, 0
 2, 105.45833333333333, 5085688.447916666, 311735.1979166666, 2137.6875, 2.041666666666667, 0.0, 101.27083333333333, 0.0, 24.118333333333325, 48, 10450.6647, 0
 1, 26.571428571428573, 7129099.634920635, 229898.47619047618, 2192.4761904761904, 1.9365079365079367, 0.0, 91.52380952380952, 0.0, -78.88690476190476, 49, 1901.2082, 0
 1, 21.275, 7494475.975, 161768.76, 2637.79, 311.56, 0.0, 39.335, 0.0, -5.296428571428574, 50, 6341.5755, 0
 1, 23.818181818181817, 6684315.454545454, 526461.9090909091, 2292.0, 1.9545454545454546, 0.0, 21.818181818181817, 0.0, 2.543181818181818, 51, 2115.0476, 0
 2, 41.138888888888886, 2353188.277777778, 259450.91666666666, 2337.6388888888887, 1.9166666666666667, 0.0, 35.583333333333336, 0.0, 17.32070707070707, 52, 8813.9242, 1
 1, 26.931818181818183, 3280829.6136363638, 238789.86363636365, 2385.5454545454545, 1.9318181818181819, 0.0, 37.09090909090909, 0.0, -14.207070707070702, 53, 4325.0863, 0
 2, 40.89473684210526, 3758657.3947368423, 351522.84210526315, 2430.5789473684213, 1.894736842105263, 0.0, 24.42105263157895, 0.0, 13.962918660287077, 54, 5810.8358, 1
 1, 25.86111111111111, 2847701.0648148153, 163100.7314814815, 2471.9444444444443, 1.8796296296296293, 0.0, 27.35185185185185, 0.0, -15.03362573099415, 55, 4650.33, 0
 2, 39.916666666666664, 2500985.8055555555, 162503.19444444444, 2516.722222222222, 1.7777777777777777, 0.0, 36.25, 0.0, 14.055555555555554, 56, 8058.4242, 1
 1, 25.214285714285715, 3450342.8571428573, 250180.5, 2562.809523809524, 1.8095238095238095, 0.0, 35.666666666666664, 0.0, -14.702380952380949, 57, 3793.0165, 0
 0, 34.970588235294116, 3655799.4852941176, 434031.70588235295, 2608.0, 1.9411764705882353, 0.0, 18.41176470588235, 0.0, 9.7563025210084, 58, 5310.7401, 1
 1, 29.738095238095237, 3404228.6666666665, 525587.1666666666, 7532.023809523809, 4870.4047619047615, 0.0, 8.976190476190476, 0.0, -5.232492997198879, 59, 33972.2193, 0
 0, 25.0, 7072018.8, 184360.04, 2687.08, 1.48, 0.0, 42.96, 0.0, -4.738095238095237, 60, 1767.5292, 0
 2, 35.3125, 9157170.4375, 1066208.875, 2725.625, 1.5, 0.0, 10.375, 0.0, 10.3125, 61, 1928.1338, 1
 2, 45.229166666666664, 1640674.7263888891, 449190.7402777777, 2786.319444444444, 1.8796296296296298, 0.0, 32.15972222222222, 0.0, 9.916666666666664, 62, 16109.7479, 1
 1, 7.052631578947368, 3215245.3947368423, 372384.6929824562, 2838.315789473684, 2.008771929824561, 0.0, 36.68421052631579, 0.0, -38.176535087719294, 63, 1389.5913, 0
 0, 15.368421052631579, 2551831.947368421, 379352.5789473684, 2886.0, 1.8421052631578947, 0.0, 3.9473684210526314, 0.0, 8.31578947368421, 64, 4464.7739, 1
 2, 41.0, 1398839.4, 252981.95, 2926.45, 1.9, 0.0, 38.15, 0.0, 25.63157894736842, 65, 15142.2262, 1
 0, 73.39583333333333, 3470310.3125, 270961.8125, 2976.1666666666665, 1.9583333333333333, 0.0, 70.9375, 0.0, 32.39583333333333, 66, 10616.2929, 0
 1, 8.1, 5308253.1, 348467.325, 3022.25, 1.95, 0.0, 63.75, 0.0, -65.29583333333333, 67, 855.1133, 0
 1, 4.0, 7149310.285714285, 297741.28571428574, 3065.7619047619046, 1.9523809523809523, 0.0, 20.285714285714285, 0.0, -4.1, 68, 280.8806, 0
 2, 13.333333333333334, 3376564.533333333, 634245.9333333333, 3721.2, 1.8, 0.0, 2.466666666666667, 0.0, 9.333333333333334, 69, 6616.2856, 1
 1, 46.18181818181818, 1807301.5454545454, 350810.0909090909, 3125.7272727272725, 1.8181818181818181, 0.0, 31.545454545454547, 0.0, 32.848484848484844, 70, 12990.9101, 1
 0, 51.0, 3684186.25, 863656.625, 3143.25, 1.625, 0.0, 49.375, 0.0, 4.81818181818182, 71, 7074.2965, 0
 1, 49.285714285714285, 6843823.571428572, 1557403.5714285714, 3155.714285714286, 1.5714285714285714, 0.0, 49.857142857142854, 0.0, -1.7142857142857153, 72, 3676.4042, 0
 2, 66.475, 10705765.65, 778190.675, 3186.0, 1.875, 0.0, 41.7, 0.0, 17.18928571428571, 73, 3101.0212, 0
 2, 74.02083333333333, 3771146.6166666667, 455671.5805555556, 3015.741666666667, -189.9722222222222, 0.0, 40.612500000000004, 0.0, 7.545833333333334, 74, 15885.8045, 1
 0, 104.74, 3831955.2, 184985.78, 3172.24, 1.82, 0.0, 101.96, 0.0, 30.719166666666666, 75, 13896.4584, 0
 2, 137.61764705882354, 6172125.029411765, 433751.4411764706, 3337.823529411765, 1.9705882352941178, 0.0, 133.3235294117647, 0.0, 32.87764705882354, 76, 11229.8125, 0
 2, 172.90350877192984, 8568698.482456142, 337115.9210526316, 3384.7368421052633, 2.0526315789473686, 0.0, 167.4824561403509, 0.0, 35.2858617131063, 77, 10089.6535, 0
 1, 53.36363636363637, 10296943.590909092, 291715.4090909091, 3431.8636363636365, 2.090909090909091, 0.0, 168.13636363636363, 0.0, -119.53987240829346, 78, 2619.817, 0
 2, 75.45454545454545, 13283098.671487601, 236116.45247933886, 3488.2954545454545, 1.8181818181818181, 0.0, 111.70454545454545, 0.0, 22.090909090909086, 79, 2827.8612, 1
 0, 107.3695652173913, 15148844.717391305, 295616.0652173913, 3537.021739130435, 1.9782608695652173, 0.0, 83.5, 0.0, 31.915019762845844, 80, 3539.6392, 1
 0, 132.42857142857142, 16449948.976190476, 323712.71428571426, 3587.3333333333335, 1.9047619047619047, 0.0, 70.95238095238095, 0.0, 25.05900621118012, 81, 4036.6843, 1
 0, 142.0, 8502591.736842105, 845397.1052631579, 3636.8947368421054, 2.1578947368421053, 0.0, 79.47368421052632, 0.0, 9.571428571428584, 82, 8619.195, 1
 2, 138.36363636363637, 5806462.0, 188895.47727272726, 4081.3636363636365, 200.47727272727272, 0.0, 123.45454545454545, 0.0, -3.636363636363626, 83, 14234.0751, 1
 1, 54.75, 7141463.5625, 331788.71875, 3728.21875, 2.1875, 0.0, 132.78125, 0.0, -83.61363636363637, 84, 3919.4638, 0
 2, 60.22222222222222, 9199354.611111112, 384520.6388888889, 3773.6666666666665, 1.8888888888888888, 0.0, 87.66666666666667, 0.0, 5.472222222222221, 85, 3256.8626, 0
 0, 71.83333333333333, 9933950.194444444, 471132.1111111111, 3177.0555555555557, -317.19444444444446, 0.0, 62.22222222222222, 0.0, 11.611111111111107, 86, 4503.1384, 1
 0, 105.0, 13804134.238095239, 476912.5714285714, 3851.8571428571427, 1.9523809523809523, 0.0, 70.42857142857143, 0.0, 33.16666666666667, 87, 3823.0165, 0
 2, 115.0, 9733551.833333334, 631728.0833333334, 3885.25, 1.8333333333333333, 0.0, 85.83333333333333, 0.0, 10.0, 88, 5922.4443, 1
 0, 117.5, 10307537.833333334, 728995.3333333334, 3900.5, 1.0, 0.0, 116.5, 0.0, 2.5, 89, 5710.5157, 0
 0, 120.33333333333333, 12661908.666666666, 1673552.3333333333, 3906.0, 1.0, 0.0, 119.33333333333333, 0.0, 2.8333333333333286, 90, 4759.2695, 0
 1, 9.9, 22252863.708333332, 1897821.9083333337, 3923.2, 1.4, 0.0, 106.8, 0.0, -110.43333333333332, 91, 276.6786, 0
 1, 4.285714285714286, 23721782.19047619, 77083.69047619047, 4373.166666666667, 403.26190476190476, 0.0, 56.404761904761905, 0.0, -5.614285714285715, 92, 3107.0366, 0
 0, 21.055555555555557, 24181887.583333332, 293491.02777777775, 4015.0555555555557, 1.9722222222222223, 0.0, 16.13888888888889, 0.0, 16.769841269841272, 93, 458.9447, 0
 1, 12.86111111111111, 4515174.361111111, 1520334.5555555555, 4057.222222222222, 1.8611111111111112, 0.0, 4.277777777777778, 0.0, -8.194444444444446, 94, 2854.4722, 1
 0, 33.0, 1363469.8260869565, 194292.5652173913, 4105.869565217391, 2.0434782608695654, 0.0, 29.73913043478261, 0.0, 20.13888888888889, 95, 12094.8307, 1
 1, 17.27777777777778, 2893411.712962963, 306080.7870370371, 4151.0370370370365, 2.111111111111111, 0.0, 27.444444444444443, 0.0, -15.722222222222221, 96, 3163.1763, 0
 1, 10.125, 2398991.875, 711401.5, 1049.5, 522.0, 0.0, 3.75, 0.0, -7.152777777777779, 97, 2627.7026, 0
