
 0, 10.428571428571429, 1868557.6190476192, 321237.5428571428, 3.4285714285714284, 2.0, 0.0, 2.685714285714286, 0.0, 10.428571428571429, 1, 2820.8361, none, 24914484
 1, 125.52283996072654, 1532941.5998690887, 21407.590263459333, 240.6981181476027, 10.0, 0.0, 122.69785632466046, 0.0, 115.09426853215511, 2, 40749.4555, none, 24914735
 1, 241.79073306800737, 1824943.8051260265, 14269.835042021592, 925.2818220337009, 429.0, 0.1644758064516129, 254.74563079528008, 0.16125, 116.26789310728083, 3, 66377.9641, none, 24914986
 1, 137.78930287902062, 1660986.4375622584, 11236.752931678537, 1766.4307144020852, 956.0, 0.5820116487455198, 195.93017734953216, 0.5820116487455198, -104.00143018898675, 4, 41804.3644, none, 24915241
 1, 209.03701184177362, 1746148.6363621994, 13103.361300693123, 2634.7461395669384, 742.0, 0.26851851851851855, 247.26638853072092, 0.26851851851851855, 71.247708962753, 5, 60678.4924, none, 24915493
 1, 205.48596428571426, 1669635.9674943974, 16674.97862605042, 3569.4112051820725, 975.0, 0.13699999999999998, 210.61463165266102, 0.13699999999999998, -3.551047556059359, 6, 61510.4926, none, 24915751
 1, 186.7520452605936, 1648101.2763363284, 14625.307903380968, 4497.438376002731, 917.0, 0.2545454545454546, 216.74199436763953, 0.2545454545454546, -18.733919025120656, 7, 57430.5026, none, 24916006
 1, 177.75893393393395, 1568502.5578078078, 13216.632057057055, 5439.01051051051, 963.0, 0.15765765765765766, 202.47477477477474, 0.15765765765765766, -8.993111326659658, 8, 57128.5497, none, 24916262
 1, 181.89075176366842, 1632692.901366843, 11705.106690917108, 6354.934060846561, 915.0, 0.2692901234567901, 213.30540123456788, 0.2692901234567901, 4.131817829734473, 9, 56291.3769, none, 24916520
 1, 180.4281635802469, 1635699.641049383, 11800.272067901236, 7285.48263888889, 931.0, 0.2708333333333333, 211.77499999999998, 0.2708333333333333, -1.4625881834215306, 10, 55563.5887, none, 24916773
 1, 198.0267057849996, 1683808.6219025054, 12044.952749567437, 8190.460245994135, 898.0, 0.2823854660347552, 231.80953133228022, 0.2823854660347552, 17.598542204752704, 11, 59458.0836, none, 24917027
 1, 212.2720895791275, 1667832.883534258, 11421.036411748184, 9161.682858732453, 955.0, 0.2069767441860465, 232.2256629946959, 0.2069767441860465, 14.245383794127918, 12, 64009.6419, none, 24917284
 1, 191.1894977168949, 1638060.7828919329, 13338.351856925423, 10145.595175038052, 995.0, 0.2012937595129376, 212.28497716894978, 0.2012937595129376, -21.08259186223262, 13, 59162.3893, none, 24917543
