
 0, 184.12209302325581, 2522425.015962997, 186582.863303261, 286232.049791294, 285987.0, 0.0, 181.81764019949625, 0.0, 184.12209302325581, 1, 48164.2727, active_explorer
 0, 190.79148037754592, 4865798.057250673, 122146.8763165796, 286641.5778688525, 425.0, 0.0, 188.31685836931737, 0.0, 6.669387354290109, 2, 22103.5081, active_explorer
 0, 209.6767123287671, 3993507.580365297, 91256.18470319634, 287045.79452054796, 477.0, 0.0, 207.16027397260274, 0.0, 18.885231951221186, 3, 26360.9567, active_explorer
 0, 220.74102564102566, 8899926.751282051, 322093.90512820514, 287266.73846153845, 302.0, 0.0, 218.24615384615385, 0.0, 11.064313312258548, 4, 12861.4726, active_explorer
 0, 228.06666666666666, 12648364.519444445, 232032.675, 287412.13333333336, 154.0, 0.0, 225.5638888888889, 0.0, 7.325641025641005, 5, 9032.4771, active_explorer
 0, 233.23333333333332, 15045528.366666667, 473065.5, 287515.56666666665, 143.0, 0.0, 230.93333333333334, 0.0, 5.166666666666657, 6, 7802.838, active_explorer
 0, 209.88616071428572, 17427837.261160713, 209107.2857142857, 251649.4575892857, 58.0, 0.0, 206.60491071428572, 0.0, -23.347172619047598, 7, 7060.438, active_explorer
 0, 244.44907407407408, 21246790.01898148, 240439.16111111114, 278122.57777777774, 87.0, 0.0, 241.74444444444444, 0.0, 34.562913359788354, 8, 6131.9947, active_explorer
 0, 261.0, 21482035.0, 2530481.0, 287765.0, 132.0, 0.0, 259.0, 0.0, 16.550925925925924, 9, 6074.8435, active_explorer
 0, 271.8746753246753, 54876402.94062049, 4842040.72965368, 287788.5274170274, 2.0, 0.0, 269.9050505050505, 0.0, 10.874675324675309, 10, 2547.9486, active_explorer
 0, 393.7485545500251, 40119913.72555304, 998383.2913524384, 288032.7547762695, 102.0, 0.0, 391.3976244343891, 0.0, 121.87387922534981, 11, 6612.0647, active_explorer
 0, 453.91987179487177, 18205714.425641026, 440891.7416666667, 288153.3333333333, 229.0, 0.0, 451.48974358974357, 0.0, 60.17131724484665, 12, 12578.1868, active_explorer
 0, 513.9418604651163, 19191131.56007752, 447141.7015503876, 288273.5813953488, 116.0, 0.0, 511.4515503875969, 0.0, 60.021988670244525, 13, 13529.8777, active_explorer
 0, 579.2613636363636, 25923774.248106062, 327542.69507575757, 288403.79545454547, 133.0, 0.0, 576.814393939394, 0.0, 65.31950317124733, 14, 11184.5553, active_explorer
 0, 644.597619047619, 28955952.95238095, 192887.83492063492, 288534.51428571425, 120.0, 0.0, 642.2214285714285, 0.0, 65.33625541125537, 15, 11132.6526, active_explorer
 0, 706.6666666666666, 31802842.80952381, 289804.84523809527, 288658.5, 135.0, 0.0, 704.1388888888889, 0.0, 62.06904761904764, 16, 11112.9854, active_explorer
 0, 768.0909090909091, 34940180.82575757, 226971.48863636365, 288781.79545454547, 117.0, 0.0, 765.5833333333333, 0.0, 61.42424242424249, 17, 10992.6631, active_explorer
 0, 832.9090909090909, 36905798.53787878, 185244.14772727274, 288911.36363636365, 129.0, 0.0, 830.4545454545455, 0.0, 64.81818181818176, 18, 11283.6087, active_explorer
 0, 899.0818181818182, 39056864.413636364, 153930.96363636362, 289043.65454545454, 126.0, 0.0, 896.6757575757575, 0.0, 66.17272727272734, 19, 11509.0292, active_explorer
 0, 973.5946969696971, 41516453.665719695, 231516.02746212122, 289192.2272727273, 153.0, 0.0, 971.1515151515152, 0.0, 74.51287878787889, 20, 11724.6276, active_explorer
 0, 1042.6296296296296, 43723977.81327161, 183563.04783950615, 289331.05555555556, 135.0, 0.0, 1040.0617283950617, 0.0, 69.03493265993245, 21, 11922.3817, active_explorer
 0, 1108.7173913043478, 45102423.37644928, 131225.45144927534, 289462.7173913043, 138.0, 0.0, 1106.200724637681, 0.0, 66.0877616747182, 22, 12290.4616, active_explorer
 0, 1174.776595744681, 47224187.7109929, 252294.66134751771, 289595.10638297873, 133.0, 0.0, 1172.3617021276596, 0.0, 66.05920444033313, 23, 12439.3092, active_explorer
 0, 1237.622807017544, 51127467.98245614, 221842.78070175438, 289720.7894736842, 123.0, 0.0, 1235.1666666666667, 0.0, 62.846211272863, 24, 12105.1944, active_explorer
 0, 1303.8125, 53087690.404861115, 129485.81666666667, 289853.125, 137.0, 0.0, 1301.3979166666666, 0.0, 66.18969298245611, 25, 12279.3886, active_explorer
 0, 1366.7444444444445, 56205668.47777778, 290553.68888888886, 289979.4888888889, 131.0, 0.0, 1364.2074074074073, 0.0, 62.931944444444525, 26, 12159.2873, active_explorer
 0, 1422.5576923076924, 59725090.70192308, 281838.8493589744, 290090.92307692306, 110.0, 0.0, 1420.080128205128, 0.0, 55.81324786324785, 27, 11909.7376, active_explorer
 0, 1483.7307692307693, 63391671.51121795, 235301.1762820513, 290212.75, 116.0, 0.0, 1481.2884615384614, 0.0, 61.173076923076906, 28, 11703.9568, active_explorer
 0, 1558.6120689655172, 66132891.287356324, 139815.8908045977, 290362.9137931034, 130.0, 0.0, 1439.0057471264367, 0.0, 74.88129973474793, 29, 11783.3176, active_explorer
 0, 1646.4675925925926, 68236839.5287037, 140032.79320987655, 290538.2037037037, 165.0, 0.0, 1599.6543209876543, 0.0, 87.8555236270754, 30, 12063.6402, active_explorer
 0, 1726.17, 69749183.51333334, 121598.27500000002, 290697.9, 183.0, 0.0, 1723.736666666667, 0.0, 79.70240740740746, 31, 12373.7993, active_explorer
 0, 1788.2480620155036, 72585541.25193799, 242224.33720930232, 290821.83720930235, 145.0, 0.0, 1784.5658914728685, 0.0, 62.07806201550352, 32, 12318.9338, active_explorer
