
 0, 140.176335947039, 966805.3486650074, 22682.891603708777, 791.938248817155, 2.0, 11.995300099206348, 242.33930479242989, 10.699547371031748, 140.176335947039, 1, 79680.1346, none, 126251793
 3, 21.700103519668737, 246309.20745341614, 11672.178260869563, 1975.0296066252583, 1603.0, 0.12836438923395446, 20.154554865424437, 0.12732919254658384, -118.47623242737026, 2, 44318.0369, none, 126252053
 3, 19.905458089668617, 226756.01267056528, 8265.24561403509, 2687.3023391812862, 684.0, 0.0, 16.891715399610142, 0.0, -1.79464543000012, 3, 44081.0244, none, 126252306
 3, 19.884325396825396, 225041.5039186508, 8425.070734126984, 3291.2519841269846, 682.0, 0.0, 16.900396825396825, 0.0, -0.021132692843220724, 4, 44448.675, none, 126252562
 3, 20.0, 227950.89375000005, 10243.300048449613, 4003.742926356589, 687.0, 0.0, 17.103779069767437, 0.0, 0.11567460317460387, 5, 44103.1708, none, 126252817
 3, 19.91160220994475, 218535.58572744014, 7171.921454880296, 4737.6744935543275, 702.0, 0.0, 16.941252302025784, 0.0, -0.08839779005525017, 6, 45747.7985, none, 126253073
 3, 19.82162162162162, 217458.2971171171, 7575.461801801801, 5435.166216216216, 719.0, 0.0, 16.694684684684685, 0.0, -0.0899805883231295, 7, 60217.2856, none, 126253329
 3, 19.672037037037036, 239294.43074074073, 10614.091851851852, 6108.881481481482, 731.0, 0.0, 16.48055555555556, 0.0, -0.14958458458458423, 8, 110573.5218, none, 126253587
 3, 19.69331210191083, 244993.98874734613, 12410.48927813164, 6737.974946921444, 660.0, 0.0, 16.534501061571127, 0.0, 0.02127506487379449, 9, 41445.609, none, 126253843
 3, 19.808492569002116, 225367.0607218683, 7816.644479830147, 7440.33450106157, 662.0, 0.0, 16.671549893842887, 0.0, 0.11518046709128527, 10, 87065.846, none, 126254096
 3, 19.85621118012422, 226292.0097308489, 8558.754761904764, 8166.3433747412, 698.0, 0.0, 16.76739130434783, 0.0, 0.04771861112210374, 11, 43981.3253, none, 126254352
 3, 19.836954947124436, 219320.69342314932, 6501.354121396493, 8846.216673909894, 698.0, 0.0, 16.87348978704911, 0.0, -0.019256232999783407, 12, 45668.0244, none, 126254609
 3, 19.821656050955415, 227081.7490370033, 9264.220639975738, 9610.552653927813, 723.0, 0.0, 16.514983318168035, 0.0, -0.015298896169021248, 13, 44002.4617, none, 126254866
 3, 19.79585798816568, 229148.9498027613, 8854.968737672583, 10158.563806706115, 678.0, 0.0, 16.791222879684423, 0.0, -0.025798062789736065, 14, 43466.7394, none, 126255121
 3, 19.74576271186441, 227019.44444444444, 8562.763841807911, 10826.488229755181, 703.0, 0.0, 16.778248587570623, 0.0, -0.05009527630127053, 15, 43926.9476, none, 126255373
 3, 19.772586520947176, 216758.5233151184, 7348.553278688527, 11592.18014571949, 700.0, 0.0, 16.560564663023676, 0.0, 0.02682380908276727, 16, 65460.9964, none, 126255630
 3, 19.863416025092672, 224921.92519247223, 7752.48136583975, 12380.543042486455, 720.0, 0.0, 16.793655546050754, 0.0, 0.09082950414549629, 17, 44318.6461, none, 126255887
 3, 19.61201423097975, 226780.12933771213, 10678.69129720854, 12965.84530651341, 695.0, 0.0, 16.35693760262726, 0.0, -0.2514017941129225, 18, 44367.9367, none, 126256139
 3, 19.805489021956085, 228496.81307385233, 10619.87235528942, 13720.771656686627, 697.0, 0.0, 16.612175648702593, 0.0, 0.19347479097633524, 19, 43954.1305, none, 126256398
 3, 19.884920634920636, 224826.09434523815, 7069.448015873016, 14412.709126984128, 700.0, 0.0, 16.935317460317457, 0.0, 0.07943161296455159, 20, 96174.2418, none, 126256656
 3, 19.78014184397163, 254341.96205673754, 16220.946690307326, 15008.20342789598, 711.0, 0.0, 16.275295508274233, 0.0, -0.10477879094900544, 21, 40357.7613, none, 126256909
 3, 19.805405405405406, 218666.31531531538, 7047.296666666666, 15695.728108108107, -12975.0, 0.0, 16.866486486486483, 0.0, 0.02526356143377484, 22, 73027.2056, none, 126257160
 3, 19.98724394785847, 218351.34227188086, 8062.317597765363, 16203.429422718811, 14291.0, 0.0, 16.95959031657356, 0.0, 0.18183854245306463, 23, 45798.3869, none, 126257418
 3, 19.90775681341719, 232968.64360587005, 10492.170440251573, 17160.764675052407, 723.0, 0.0, 16.856848357791755, 0.0, -0.07948713444127975, 24, 43151.4664, none, 126257676
 3, 20.0, 221508.50930232555, 7501.246705426355, 17947.341085271317, 696.0, 0.0, 16.813662790697677, 0.0, 0.0922431865828095, 25, 45213.4681, none, 126257935
 3, 19.97860962566845, 222142.9204991087, 6871.232263814617, 18653.677807486634, 719.0, 0.0, 17.02754010695187, 0.0, -0.02139037433154911, 26, 45019.6382, none, 126258193
 3, 19.513708513708515, 227460.29885281384, 9148.715346320347, 18896.139956709958, 722.0, 0.0, 16.29262626262626, 0.0, -0.4649011119599358, 27, 115580.9273, none, 126258451
 3, 19.69254658385093, 238971.25086266396, 12633.774361628712, 19718.78436853002, 668.0, 0.0, 16.611214630779852, 0.0, 0.17883807014241526, 28, 42497.1173, none, 126258709
 3, 19.968627450980392, 227308.6978431372, 8034.408921568627, 20694.95514705882, 681.0, 0.0, 16.9231862745098, 0.0, 0.2760808671294619, 29, 44078.402, none, 126258970
 3, 19.887886597938145, 222708.47551546388, 8805.748711340206, 21310.138316151202, 708.0, 0.0, 16.952749140893467, 0.0, -0.0807408530422471, 30, 45188.7481, none, 126259230
 3, 19.89491398653702, 217005.8594864124, 7435.519309399153, 22071.849351782595, 740.0, 0.0, 16.83866866118175, 0.0, 0.007027388598874751, 31, 46061.4781, none, 126259488
 3, 19.855888223552892, 225886.29960079835, 8496.089321357285, 22893.757684630742, 737.0, 0.0, 16.887025948103798, 0.0, -0.039025762984127965, 32, 44032.876, none, 126259747
 3, 19.537037037037035, 226192.90119825708, 9730.982461873637, 23116.160620915027, 713.0, 0.0, 16.138834422657954, 0.0, -0.3188511865158574, 33, 105841.6123, none, 126260008
 3, 19.778270042194094, 243495.954535865, 10598.478375527426, 24120.050949367087, 668.0, 0.0, 16.642721518987344, 0.0, 0.24123300515705992, 34, 41254.4724, none, 126260267
 3, 19.72041535462588, 226223.9706927575, 7913.7140650772235, 24719.022612085773, 664.0, 0.0, 16.594549407707305, 0.0, -0.05785468756821288, 35, 44281.5116, none, 126260525
 3, 19.766098484848484, 221700.08929924245, 8040.940530303028, 25463.10634469697, 709.0, 0.0, 16.676231060606057, 0.0, 0.04568313022260284, 36, 44779.9799, none, 126260777
 3, 19.720841361592804, 223201.0165382146, 8978.616795118818, 26161.578420038535, 705.0, 0.0, 16.56364804110469, 0.0, -0.045257123255680654, 37, 44710.5738, none, 126261031
 3, 19.775865800865798, 230540.88051948053, 8376.513636363636, 26887.13874458875, 702.0, 0.0, 16.76796536796537, 0.0, 0.055024439272994385, 38, 43330.2941, none, 126261289
 3, 19.73236994219653, 225268.64200385357, 9142.145375722544, 27442.75096339114, 704.0, 0.0, 16.77639691714836, 0.0, -0.04349585866926731, 39, 44441.2193, none, 126261541
 3, 19.888111888111887, 247480.53834498834, 18626.74114219114, 28269.793123543124, 693.0, 0.0, 16.455944055944055, 0.0, 0.15574194591535573, 40, 41233.6847, none, 126261800
 3, 19.9672131147541, 220092.02775175645, 7311.438004163412, 29031.872521467605, 580.0, 0.0, 16.839149102263853, 0.0, 0.0791012266422122, 41, 45486.4066, none, 126262058
 3, 19.85126582278481, 225770.3029535865, 8206.810654008439, 29579.753691983122, 725.0, 0.0, 16.936286919831225, 0.0, -0.1159472919692881, 42, 44249.8837, none, 126262314
 3, 19.866769547325095, 231207.58976337448, 9991.636831275719, 30264.508230452673, 687.0, 0.0, 16.750771604938276, 0.0, 0.01550372454028448, 43, 68195.0867, none, 126262572
 3, 19.36764132553606, 220004.27134502926, 8349.674074074073, 30329.56003898635, 689.0, 0.0, 16.33460038986355, 0.0, -0.4991282217890358, 44, 78566.3216, none, 126262835
